host_time_s,seq,device_time_s,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,belt_length,belt_velocity,belt_acceleration,motor_pos,motor_vel,motor_iq_meas,motor_iq_set,acc_mag,gyro_mag,gyro_corrected,gyro_side_score,gyro_side_separation,step_period_s,gait_cycle_s,cadence_spm,gait_speed_ratio,assist_pulse_s,acc_residual,threshold,gyro_threshold,belt_threshold,belt_ok,calibrated,imu_side,imu_heel_strike,heel_strike,hs_count,left_hs_count,right_hs_count,torque_cmd_nm
0.4522652430000562,47,969.81,91.4,9.7,-88.2,0.38,-3.38,1.03,-0.03,0.9,-0.13,-66.7,-47.5,-152.0,-2.7,1.49,0.11,0.0,0.9098351499035416,3.553828921037139,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06354996760372977,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.46036166299995784,48,969.82,91.5,9.8,-87.8,0.63,-3.68,1.12,-0.04,0.9,-0.13,-67.2,-63.2,-155.0,-2.68,1.91,0.12,0.0,0.9102197536858888,3.8979096962346373,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.06190205654495495,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4722628470001382,49,969.83,91.7,9.9,-87.4,1.04,-4.04,1.07,-0.02,0.89,-0.09,-68.0,-78.2,-142.0,-2.66,2.27,-0.04,0.0,0.8947625383307014,4.306750515179629,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.07581208646213955,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.4802634239999861,50,969.84,91.9,9.9,-87.0,1.85,-4.37,0.79,0.03,0.92,-0.1,-68.8,-88.9,-113.0,-2.63,2.54,-0.03,0.0,0.9259049627256569,4.810769169270128,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.0437762688258404,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.49244659200007845,51,969.85,92.2,10.0,-86.6,2.32,-4.39,0.36,0.06,0.97,-0.13,-69.8,-101.3,-144.0,-2.61,2.99,0.19,0.0,0.9805100713404223,4.978363184822899,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.010612262993146437,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5004403319999255,52,969.86,92.5,10.0,-86.1,2.28,-4.16,-0.01,0.05,1.01,-0.15,-71.0,-123.8,-217.0,-2.57,3.7,0.13,0.0,1.02230132544177,4.743848648513146,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.051355446752604395,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5122499700000844,53,969.87,92.8,10.0,-85.7,2.07,-3.95,-0.27,0.06,1.0,-0.15,-72.4,-149.4,-230.0,-2.53,4.34,-0.09,0.0,1.0129659421717987,4.467695155222657,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.041179662212980306,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5205205540000861,54,969.88,93.1,9.9,-85.3,2.35,-3.89,-0.43,0.09,0.97,-0.12,-74.0,-169.8,-200.0,-2.48,4.82,0.03,0.0,0.9815294188153506,4.565030120382559,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.009548276079401563,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.5323366830000396,55,969.89,93.4,9.8,-84.9,2.97,-3.93,-0.67,0.15,0.97,-0.12,-75.8,-184.3,-153.0,-2.43,5.15,0.01,0.0,0.9888377015466188,4.971388136124557,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.016519427634456463,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
0.540497748000007,56,969.9,93.8,9.7,-84.5,3.24,-3.78,-1.04,0.22,1.02,-0.11,-77.8,-196.8,-136.0,-2.38,5.52,0.03,0.0,1.049237818609299,5.086020055013547,0.0,0.0,2.0,0.6,1.2,100.0,1.0,0.18,0.07538115380319388,0.2,1.0,-160.0,0,0,calibrating,0,0,0,0,0,0.0
